,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
6786,Europa,0,B/270/S,55 Cancri e,33.0,0,0.0,3676.0,0.0,1743.0,1.0
6787,Earth,0,G/1168/S,TRAPPIST-1e,27.0,0,0.0,11.0,793.0,0.0,84.0
6788,Earth,1,G/1154/P,PSO J318.5-22,31.0,0,0.0,0.0,0.0,0.0,0.0
6789,Earth,1,G/1155/P,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0
6790,Earth,1,G/1156/P,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0
6791,Earth,0,F/1486/P,TRAPPIST-1e,18.0,0,0.0,0.0,773.0,0.0,4.0
6792,Europa,1,C/232/P,55 Cancri e,47.0,0,0.0,0.0,0.0,0.0,0.0
6793,Europa,0,C/232/P,TRAPPIST-1e,26.0,0,0.0,6050.0,0.0,662.0,920.0
6794,Europa,0,C/232/P,TRAPPIST-1e,25.0,0,0.0,3590.0,0.0,27.0,0.0
6795,Earth,0,F/1380/S,TRAPPIST-1e,38.0,0,102.0,12.0,14.0,669.0,0.0
6796,Earth,0,E/460/P,TRAPPIST-1e,53.0,0,3.0,2251.0,0.0,95.0,12.0
6797,Earth,0,E/478/S,TRAPPIST-1e,38.0,0,0.0,338.0,0.0,453.0,0.0
6798,Mars,1,F/1488/P,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0
6799,Earth,0,Unknown,TRAPPIST-1e,46.0,0,438.0,283.0,944.0,0.0,355.0
6800,Earth,0,G/1170/S,TRAPPIST-1e,18.0,0,3.0,688.0,0.0,0.0,23.0
6801,Europa,1,E/461/P,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0
6802,Europa,0,E/461/P,TRAPPIST-1e,32.0,0,0.0,1369.0,29.0,662.0,22.0
6803,Europa,0,E/461/P,TRAPPIST-1e,44.0,0,0.0,0.0,16.0,72.0,4304.0
6804,Earth,1,G/1158/P,PSO J318.5-22,28.0,0,0.0,0.0,0.0,0.0,0.0
6805,Europa,0,C/233/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0
6806,Europa,0,C/233/P,TRAPPIST-1e,28.0,0,0.0,2896.0,46.0,5248.0,8169.0
6807,Europa,1,C/233/P,TRAPPIST-1e,27.0,1,0.0,0.0,0.0,0.0,0.0
6808,Europa,1,C/234/P,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0
6809,Earth,1,G/1171/S,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0
6810,Earth,0,F/1490/P,TRAPPIST-1e,14.0,0,0.0,0.0,766.0,0.0,0.0
6811,Earth,1,G/1172/S,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0
6812,Earth,0,F/1381/S,TRAPPIST-1e,35.0,0,150.0,0.0,96.0,638.0,0.0
6813,Earth,0,F/1382/S,TRAPPIST-1e,36.0,0,0.0,129.0,0.0,177.0,444.0
6814,Mars,0,F/1383/S,TRAPPIST-1e,51.0,0,106.0,1942.0,115.0,0.0,0.0
6815,Earth,0,G/1174/S,TRAPPIST-1e,54.0,0,1.0,0.0,109.0,0.0,1.0
6816,Europa,0,C/264/S,TRAPPIST-1e,37.0,0,300.0,3434.0,0.0,1.0,171.0
6817,Earth,0,E/462/P,TRAPPIST-1e,37.0,0,541.0,38.0,713.0,316.0,0.0
6818,Earth,0,E/463/P,TRAPPIST-1e,24.0,0,1.0,194.0,0.0,0.0,632.0
6819,Mars,0,F/1386/S,TRAPPIST-1e,27.0,0,1030.0,0.0,158.0,0.0,28.0
6820,Earth,0,F/1387/S,TRAPPIST-1e,38.0,0,622.0,1319.0,42.0,1.0,444.0
6821,Earth,1,G/1160/P,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0
6822,Earth,0,G/1161/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
6823,Earth,0,F/1492/P,TRAPPIST-1e,16.0,0,23.0,479.0,0.0,0.0,373.0
6824,Earth,0,F/1493/P,TRAPPIST-1e,25.0,0,0.0,0.0,879.0,0.0,0.0
6825,Earth,0,F/1389/S,55 Cancri e,22.0,0,30.0,0.0,690.0,41.0,0.0
6826,Mars,1,F/1494/P,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0
6827,Earth,0,E/464/P,PSO J318.5-22,37.0,0,501.0,0.0,179.0,1.0,0.0
6828,Mars,0,F/1495/P,TRAPPIST-1e,21.0,0,21.0,0.0,874.0,226.0,0.0
6829,Europa,0,B/271/S,TRAPPIST-1e,53.0,0,0.0,0.0,0.0,0.0,0.0
6830,Europa,0,C/235/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
6831,Europa,1,C/235/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0
6832,Europa,1,C/235/P,TRAPPIST-1e,64.0,0,0.0,0.0,0.0,0.0,0.0
6833,Europa,0,Unknown,TRAPPIST-1e,24.0,0,0.0,2921.0,5.0,795.0,3155.0
6834,Europa,1,C/235/P,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0
6835,Europa,0,C/235/P,TRAPPIST-1e,32.0,0,0.0,163.0,0.0,6953.0,50.0
6836,Europa,0,B/239/P,55 Cancri e,54.0,1,0.0,316.0,1.0,2038.0,388.0
6837,Earth,1,G/1175/S,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0
6838,Europa,0,A/77/P,55 Cancri e,37.0,0,0.0,1379.0,130.0,1488.0,75.0
6839,Mars,0,E/481/S,TRAPPIST-1e,20.0,0,3191.0,0.0,211.0,21.0,117.0
6840,Mars,0,F/1497/P,TRAPPIST-1e,22.0,0,741.0,0.0,1028.0,0.0,0.0
6841,Earth,0,F/1391/S,PSO J318.5-22,57.0,0,0.0,1.0,0.0,664.0,19.0
6842,Earth,1,G/1177/S,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0
6843,Europa,0,B/240/P,TRAPPIST-1e,51.0,0,0.0,980.0,273.0,2775.0,419.0
6844,Mars,1,E/465/P,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0
6845,Earth,0,G/1163/P,TRAPPIST-1e,22.0,0,593.0,34.0,0.0,0.0,0.0
6846,Europa,0,B/241/P,TRAPPIST-1e,36.0,0,0.0,1606.0,511.0,89.0,2220.0
6847,Earth,1,Unknown,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0
6848,Mars,0,F/1499/P,TRAPPIST-1e,60.0,0,180.0,0.0,414.0,1181.0,0.0
6849,Mars,0,F/1392/S,TRAPPIST-1e,39.0,0,197.0,0.0,2401.0,0.0,0.0
6850,Mars,0,F/1392/S,TRAPPIST-1e,18.0,0,49.0,0.0,2885.0,1.0,0.0
6851,Europa,1,B/273/S,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0
6852,Mars,0,F/1395/S,TRAPPIST-1e,45.0,0,1781.0,0.0,17.0,0.0,23.0
6853,Earth,0,F/1396/S,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,1150.0
6854,Earth,0,E/482/S,TRAPPIST-1e,21.0,0,1046.0,1.0,0.0,1.0,0.0
6855,Mars,0,F/1397/S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
6856,Mars,0,F/1501/P,55 Cancri e,51.0,0,40.0,716.0,1907.0,0.0,0.0
6857,Mars,0,E/466/P,TRAPPIST-1e,22.0,0,100.0,0.0,1050.0,0.0,23.0
6858,Europa,0,D/225/P,TRAPPIST-1e,26.0,0,0.0,896.0,0.0,690.0,1.0
6859,Earth,0,G/1166/P,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0
6860,Earth,0,E/484/S,TRAPPIST-1e,21.0,0,42.0,606.0,1.0,38.0,100.0
6861,Earth,1,G/1167/P,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0
6862,Earth,0,E/467/P,TRAPPIST-1e,27.0,0,0.0,1.0,12.0,0.0,779.0
6863,Earth,0,F/1502/P,TRAPPIST-1e,43.0,0,473.0,1390.0,0.0,0.0,0.0
6864,Earth,0,F/1503/P,PSO J318.5-22,22.0,0,28.0,194.0,2.0,0.0,370.0
6865,Earth,0,F/1398/S,TRAPPIST-1e,22.0,0,401.0,0.0,196.0,0.0,126.0
6866,Earth,1,G/1168/P,PSO J318.5-22,23.0,0,0.0,0.0,0.0,0.0,0.0
6867,Europa,1,C/265/S,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0
6868,Europa,0,C/265/S,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0
6869,Earth,0,E/468/P,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,27.0,764.0
6870,Earth,1,G/1170/P,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0
6871,Earth,0,G/1171/P,55 Cancri e,21.0,0,61.0,201.0,222.0,161.0,60.0
6872,Earth,0,G/1183/S,55 Cancri e,36.0,0,207.0,0.0,450.0,94.0,0.0
6873,Earth,0,F/1506/P,TRAPPIST-1e,13.0,0,305.0,582.0,12.0,19.0,0.0
6874,Earth,0,F/1507/P,55 Cancri e,22.0,0,0.0,642.0,0.0,52.0,0.0
6875,Earth,1,G/1184/S,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0
6876,Earth,0,E/485/S,TRAPPIST-1e,17.0,0,0.0,188.0,795.0,0.0,0.0
6877,Europa,1,C/236/P,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0
6878,Mars,0,F/1508/P,TRAPPIST-1e,34.0,0,5959.0,0.0,3.0,0.0,0.0
6879,Mars,0,F/1509/P,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0
6880,Earth,0,G/1174/P,TRAPPIST-1e,17.0,0,0.0,647.0,49.0,74.0,0.0
6881,Earth,1,G/1185/S,PSO J318.5-22,36.0,0,0.0,0.0,0.0,0.0,0.0
6882,Europa,0,A/78/P,55 Cancri e,52.0,0,360.0,1314.0,8.0,641.0,66.0
6883,Europa,1,D/227/P,55 Cancri e,32.0,0,0.0,0.0,0.0,0.0,0.0
6884,Europa,1,D/227/P,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0
6885,Europa,1,D/227/P,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0
6886,Europa,0,D/227/P,TRAPPIST-1e,36.0,0,83.0,1186.0,0.0,2160.0,736.0
6887,Europa,0,D/227/P,TRAPPIST-1e,36.0,0,31.0,3585.0,31.0,1400.0,0.0
6888,Mars,0,D/220/S,55 Cancri e,21.0,0,0.0,0.0,0.0,1.0,378.0
6889,Mars,0,D/228/P,TRAPPIST-1e,33.0,0,627.0,0.0,171.0,254.0,130.0
6890,Earth,0,G/1188/S,TRAPPIST-1e,40.0,0,678.0,0.0,229.0,0.0,0.0
6891,Earth,0,F/1510/P,TRAPPIST-1e,24.0,0,185.0,0.0,478.0,29.0,0.0
6892,Earth,0,G/1189/S,TRAPPIST-1e,35.0,0,0.0,0.0,885.0,0.0,0.0
6893,Mars,1,F/1511/P,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0
6894,Mars,0,E/486/S,TRAPPIST-1e,33.0,0,728.0,0.0,285.0,0.0,0.0
6895,Earth,0,E/487/S,TRAPPIST-1e,51.0,0,3.0,33.0,12.0,38.0,896.0
6896,Mars,1,F/1512/P,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0
6897,Earth,1,G/1190/S,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0
6898,Earth,0,E/471/P,55 Cancri e,26.0,0,1.0,0.0,0.0,0.0,718.0
6899,Earth,0,F/1405/S,TRAPPIST-1e,39.0,0,19.0,102.0,0.0,678.0,0.0
6900,Mars,0,F/1513/P,TRAPPIST-1e,14.0,0,738.0,5.0,297.0,0.0,0.0
6901,Mars,0,D/229/P,TRAPPIST-1e,28.0,0,1059.0,0.0,6.0,117.0,0.0
6902,Earth,0,F/1514/P,TRAPPIST-1e,18.0,0,0.0,949.0,0.0,0.0,0.0
6903,Mars,0,D/231/P,TRAPPIST-1e,41.0,0,2754.0,398.0,21.0,0.0,0.0
6904,Europa,0,C/237/P,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0
6905,Earth,0,F/1517/P,TRAPPIST-1e,26.0,0,814.0,0.0,29.0,16.0,181.0
6906,Mars,1,F/1518/P,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0
6907,Earth,0,F/1408/S,TRAPPIST-1e,63.0,0,0.0,0.0,424.0,0.0,2027.0
6908,Earth,0,F/1409/S,TRAPPIST-1e,30.0,0,0.0,0.0,547.0,0.0,423.0
6909,Europa,0,C/238/P,TRAPPIST-1e,27.0,0,15.0,2886.0,0.0,249.0,71.0
6910,Earth,0,F/1519/P,TRAPPIST-1e,47.0,0,2916.0,0.0,14.0,63.0,0.0
6911,Mars,0,F/1520/P,TRAPPIST-1e,37.0,0,1413.0,0.0,584.0,3.0,0.0
6912,Earth,0,F/1410/S,TRAPPIST-1e,14.0,0,399.0,22.0,458.0,506.0,187.0
6913,Earth,0,C/268/S,TRAPPIST-1e,27.0,0,0.0,63.0,8.0,129.0,2960.0
6914,Mars,0,D/232/P,TRAPPIST-1e,61.0,0,1711.0,0.0,0.0,0.0,8.0
6915,Earth,0,E/488/S,TRAPPIST-1e,39.0,0,2.0,0.0,0.0,2.0,787.0
6916,Earth,0,E/490/S,TRAPPIST-1e,22.0,0,0.0,0.0,787.0,1.0,0.0
6917,Earth,0,F/1411/S,TRAPPIST-1e,30.0,0,2.0,0.0,5.0,1.0,962.0
6918,Earth,0,F/1411/S,TRAPPIST-1e,26.0,0,0.0,0.0,902.0,0.0,0.0
6919,Europa,0,A/89/S,TRAPPIST-1e,25.0,0,0.0,115.0,0.0,1823.0,4041.0
6920,Mars,0,D/233/P,TRAPPIST-1e,42.0,0,1318.0,0.0,1386.0,0.0,0.0
6921,Europa,0,E/474/P,TRAPPIST-1e,33.0,0,0.0,2107.0,0.0,15586.0,473.0
6922,Europa,0,E/475/P,TRAPPIST-1e,60.0,0,0.0,307.0,0.0,484.0,1967.0
6923,Earth,1,G/1191/S,55 Cancri e,16.0,0,0.0,0.0,0.0,0.0,0.0
6924,Earth,0,G/1178/P,TRAPPIST-1e,50.0,0,0.0,185.0,0.0,1.0,558.0
6925,Earth,0,F/1412/S,TRAPPIST-1e,22.0,0,0.0,0.0,1.0,95.0,605.0
6926,Earth,0,F/1413/S,PSO J318.5-22,15.0,0,0.0,0.0,9.0,0.0,952.0
6927,Mars,0,E/476/P,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
6928,Earth,0,G/1179/P,55 Cancri e,58.0,0,0.0,435.0,2.0,0.0,239.0
6929,Earth,1,G/1192/S,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0
6930,Europa,1,D/221/S,55 Cancri e,36.0,0,0.0,0.0,0.0,0.0,0.0
6931,Europa,0,C/269/S,TRAPPIST-1e,60.0,0,0.0,3435.0,0.0,5458.0,10.0
6932,Europa,1,C/269/S,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0
6933,Europa,0,Unknown,TRAPPIST-1e,58.0,0,0.0,1386.0,2.0,128.0,2577.0
6934,Earth,1,G/1181/P,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0
6935,Earth,1,G/1181/P,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0
6936,Earth,0,F/1522/P,55 Cancri e,23.0,0,3.0,0.0,2.0,61.0,634.0
6937,Earth,0,E/492/S,PSO J318.5-22,21.0,0,0.0,434.0,0.0,75.0,135.0
6938,Earth,1,G/1194/S,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0
6939,Europa,1,C/239/P,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0
6940,Europa,1,C/239/P,55 Cancri e,41.0,0,0.0,0.0,0.0,0.0,0.0
6941,Earth,0,G/1183/P,TRAPPIST-1e,20.0,0,0.0,802.0,0.0,16.0,0.0
6942,Earth,0,G/1184/P,TRAPPIST-1e,24.0,0,821.0,0.0,0.0,68.0,0.0
6943,Mars,0,D/234/P,TRAPPIST-1e,21.0,0,2611.0,0.0,103.0,4.0,0.0
6944,Mars,0,F/1523/P,TRAPPIST-1e,55.0,0,1236.0,0.0,52.0,0.0,0.0
6945,Earth,0,F/1525/P,TRAPPIST-1e,21.0,0,0.0,70.0,2.0,0.0,486.0
6946,Earth,1,G/1185/P,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0
6947,Earth,0,F/1526/P,TRAPPIST-1e,40.0,0,2.0,147.0,0.0,1695.0,1147.0
6948,Mars,1,F/1527/P,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0
6949,Europa,1,E/477/P,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0
6950,Earth,1,G/1186/P,PSO J318.5-22,43.0,0,0.0,0.0,0.0,0.0,0.0
6951,Earth,0,F/1416/S,TRAPPIST-1e,20.0,0,9.0,0.0,1540.0,0.0,0.0
6952,Earth,0,F/1417/S,PSO J318.5-22,19.0,0,40.0,0.0,77.0,572.0,0.0
6953,Europa,0,C/240/P,TRAPPIST-1e,40.0,0,0.0,3508.0,761.0,12.0,32.0
6954,Earth,1,G/1198/S,PSO J318.5-22,17.0,0,0.0,0.0,0.0,0.0,0.0
6955,Earth,0,G/1190/P,TRAPPIST-1e,62.0,0,240.0,0.0,0.0,586.0,10.0
6956,Earth,1,G/1191/P,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0
6957,Earth,1,G/1192/P,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0
6958,Earth,0,E/478/P,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,7.0,782.0
6959,Earth,0,G/1193/P,55 Cancri e,25.0,0,0.0,653.0,21.0,0.0,0.0
6960,Europa,1,B/277/S,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0
6961,Europa,1,B/277/S,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0
6962,Europa,0,B/277/S,TRAPPIST-1e,38.0,0,4.0,5974.0,0.0,3682.0,197.0
6963,Europa,0,B/277/S,55 Cancri e,43.0,1,0.0,486.0,0.0,0.0,2470.0
6964,Europa,0,C/271/S,55 Cancri e,28.0,0,6.0,3392.0,3944.0,987.0,0.0
6965,Europa,1,C/271/S,TRAPPIST-1e,31.0,1,0.0,0.0,0.0,0.0,0.0
6966,Europa,1,C/271/S,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0
6967,Earth,0,F/1531/P,TRAPPIST-1e,19.0,0,105.0,271.0,1.0,377.0,17.0
6968,Earth,0,F/1418/S,TRAPPIST-1e,24.0,0,0.0,0.0,217.0,0.0,544.0
6969,Mars,0,E/479/P,55 Cancri e,20.0,0,0.0,0.0,0.0,0.0,0.0
6970,Europa,0,C/272/S,TRAPPIST-1e,16.0,0,0.0,1417.0,3.0,27.0,186.0
6971,Europa,1,C/272/S,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0
6972,Earth,0,G/1194/P,TRAPPIST-1e,19.0,0,294.0,79.0,536.0,0.0,0.0
6973,Earth,0,F/1419/S,TRAPPIST-1e,23.0,0,0.0,1089.0,311.0,0.0,0.0
6974,Earth,0,G/1195/P,TRAPPIST-1e,19.0,0,0.0,78.0,801.0,0.0,7.0
6975,Mars,0,F/1420/S,TRAPPIST-1e,32.0,0,193.0,0.0,1116.0,0.0,0.0
6976,Earth,0,G/1201/S,TRAPPIST-1e,41.0,0,85.0,804.0,0.0,0.0,0.0
6977,Earth,0,F/1533/P,TRAPPIST-1e,30.0,0,1110.0,0.0,439.0,5.0,0.0
6978,Europa,0,B/278/S,55 Cancri e,41.0,0,0.0,10049.0,214.0,5287.0,1845.0
6979,Mars,0,F/1534/P,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0
6980,Earth,0,G/1197/P,TRAPPIST-1e,39.0,0,1.0,875.0,0.0,6.0,0.0
6981,Earth,0,F/1535/P,TRAPPIST-1e,47.0,0,0.0,61.0,805.0,0.0,6.0
6982,Earth,0,G/1204/S,TRAPPIST-1e,21.0,0,550.0,0.0,61.0,4.0,5.0
6983,Earth,1,G/1200/P,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0
6984,Earth,0,G/1200/P,TRAPPIST-1e,19.0,0,879.0,0.0,0.0,10.0,0.0
6985,Mars,0,F/1423/S,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0
6986,Europa,0,A/79/P,TRAPPIST-1e,28.0,0,0.0,132.0,4.0,1915.0,0.0
6987,Mars,0,Unknown,TRAPPIST-1e,38.0,0,1126.0,0.0,23.0,34.0,0.0
6988,Earth,0,G/1205/S,PSO J318.5-22,24.0,0,549.0,3.0,201.0,0.0,0.0
6989,Europa,0,A/90/S,55 Cancri e,31.0,0,0.0,2954.0,0.0,170.0,756.0
6990,Europa,1,E/481/P,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0
6991,Europa,1,B/244/P,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0
6992,Earth,0,G/1202/P,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0
6993,Europa,1,B/279/S,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0
6994,Europa,1,B/279/S,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0
6995,Europa,1,B/279/S,TRAPPIST-1e,60.0,0,0.0,0.0,0.0,0.0,0.0
6996,Earth,0,E/483/P,55 Cancri e,42.0,0,0.0,279.0,30.0,409.0,0.0
6997,Earth,0,E/495/S,TRAPPIST-1e,43.0,0,20.0,0.0,726.0,0.0,0.0
6998,Earth,1,Unknown,PSO J318.5-22,17.0,0,0.0,0.0,0.0,0.0,0.0
6999,Earth,1,G/1203/P,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0
7000,Earth,1,G/1208/S,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0
7001,Earth,0,G/1204/P,TRAPPIST-1e,18.0,0,960.0,672.0,0.0,0.0,168.0
7002,Mars,0,F/1539/P,TRAPPIST-1e,24.0,0,0.0,0.0,299.0,814.0,0.0
7003,Earth,0,F/1540/P,55 Cancri e,25.0,0,244.0,0.0,40.0,294.0,124.0
7004,Earth,0,F/1541/P,PSO J318.5-22,20.0,0,120.0,321.0,0.0,932.0,175.0
7005,Earth,0,G/1205/P,TRAPPIST-1e,23.0,0,509.0,0.0,193.0,0.0,2.0
7006,Europa,1,B/281/S,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0
7007,Europa,0,B/281/S,55 Cancri e,26.0,0,286.0,3387.0,575.0,213.0,548.0
7008,Europa,1,B/281/S,55 Cancri e,36.0,0,0.0,0.0,0.0,0.0,0.0
7009,Europa,1,C/275/S,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0
7010,Europa,0,A/80/P,55 Cancri e,41.0,0,0.0,1616.0,0.0,758.0,400.0
7011,Earth,1,G/1210/S,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0
7012,Mars,0,E/496/S,TRAPPIST-1e,71.0,0,1243.0,0.0,5.0,16.0,34.0
7013,Earth,1,G/1211/S,TRAPPIST-1e,64.0,0,0.0,0.0,0.0,0.0,0.0
7014,Europa,0,B/282/S,TRAPPIST-1e,33.0,0,0.0,397.0,0.0,1249.0,845.0
7015,Earth,0,F/1543/P,55 Cancri e,24.0,0,786.0,0.0,0.0,309.0,0.0
7016,Europa,1,D/223/S,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0
7017,Earth,1,G/1206/P,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0
7018,Earth,1,G/1207/P,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0
7019,Mars,1,F/1426/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
7020,Mars,1,F/1545/P,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0
7021,Mars,1,F/1545/P,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0
7022,Earth,0,F/1546/P,PSO J318.5-22,22.0,0,27.0,0.0,0.0,663.0,0.0
7023,Europa,0,C/276/S,TRAPPIST-1e,56.0,0,0.0,5711.0,0.0,0.0,50.0
7024,Mars,1,F/1429/S,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0
7025,Earth,0,G/1215/S,TRAPPIST-1e,46.0,0,0.0,0.0,1.0,0.0,1778.0
7026,Mars,0,E/485/P,PSO J318.5-22,43.0,0,244.0,0.0,358.0,160.0,800.0
7027,Earth,0,G/1209/P,55 Cancri e,25.0,0,0.0,1435.0,0.0,0.0,0.0
7028,Europa,0,Unknown,TRAPPIST-1e,26.0,0,36.0,2285.0,0.0,2287.0,159.0
7029,Earth,0,G/1210/P,55 Cancri e,14.0,0,0.0,184.0,16.0,1234.0,0.0
7030,Earth,0,G/1216/S,TRAPPIST-1e,63.0,0,174.0,282.0,321.0,8.0,0.0
7031,Mars,0,E/486/P,TRAPPIST-1e,29.0,0,558.0,0.0,386.0,355.0,0.0
7032,Mars,1,E/486/P,PSO J318.5-22,45.0,0,0.0,0.0,0.0,0.0,0.0
7033,Earth,1,G/1217/S,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0
7034,Mars,0,D/224/S,TRAPPIST-1e,19.0,0,193.0,0.0,2956.0,0.0,0.0
7035,Earth,0,E/487/P,TRAPPIST-1e,53.0,0,2.0,794.0,425.0,0.0,397.0
7036,Mars,0,F/1431/S,TRAPPIST-1e,45.0,0,2.0,36.0,1110.0,9.0,0.0
7037,Europa,0,C/278/S,55 Cancri e,41.0,0,0.0,2383.0,0.0,2.0,97.0
7038,Mars,0,F/1550/P,TRAPPIST-1e,68.0,1,523.0,0.0,859.0,201.0,782.0
7039,Mars,1,F/1550/P,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0
7040,Mars,0,F/1550/P,TRAPPIST-1e,27.0,1,30.0,0.0,910.0,0.0,0.0
7041,Earth,0,F/1551/P,55 Cancri e,20.0,0,30.0,132.0,1121.0,0.0,0.0
7042,Earth,0,F/1432/S,TRAPPIST-1e,54.0,1,1770.0,7.0,228.0,0.0,0.0
7043,Earth,0,F/1433/S,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,484.0,320.0
7044,Europa,0,C/241/P,55 Cancri e,45.0,0,66.0,5974.0,0.0,0.0,625.0
7045,Europa,1,B/283/S,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0
7046,Europa,0,B/283/S,TRAPPIST-1e,37.0,0,1577.0,11396.0,0.0,1014.0,560.0
7047,Earth,0,F/1552/P,TRAPPIST-1e,30.0,0,0.0,2.0,0.0,690.0,86.0
7048,Mars,0,F/1553/P,TRAPPIST-1e,51.0,1,511.0,0.0,291.0,4212.0,0.0
7049,Mars,1,F/1553/P,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0
7050,Mars,1,F/1553/P,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0
7051,Earth,0,F/1554/P,TRAPPIST-1e,19.0,0,2110.0,0.0,0.0,0.0,1.0
